route_id,deployment,http_method,path,surface,controller_method,source,current_guard,current_target_predicate,canonical_action,target_accepted_principal_lanes,target_resolver,risk_tier,migration_mode,disposition,review_status,notes,required_sections
mvc:post:/api/v1/shared/tasks/{taskId}/respond,NAVIGATOR_LAUNCHER,POST,/api/v1/shared/tasks/{taskId}/respond,SHARE_CAPABILITY,SharedTaskController.respondToTask,session-module/src/main/java/com/foggy/navigator/session/controller/SharedTaskController.java:114,Spring permitAll + sharing-key bearer capability validation,share-key record scope + target checks (SharingKeyEntity|checkOperation|validateForKeyOnly),share.task.respond-to-task,SHARE_GRANTEE/SHARING_KEY_CAPABILITY,SHARE_KEY_SHARE_TASK_SCOPE_RESOLVER[taskId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/diagnostic-share/{token},NAVIGATOR_LAUNCHER,GET,/diagnostic-share/{token},SHARE_CAPABILITY,ErrorDiagnosticSharePageController.page,session-module/src/main/java/com/foggy/navigator/session/controller/ErrorDiagnosticSharePageController.java:23,Spring permitAll + diagnostic share token in path,diagnostic/share ownership or bearer-token record checks (none),diagnostic-share.page.read,DIAGNOSTIC_SHARE_GRANTEE/DIAGNOSTIC_SHARE_TOKEN,DIAGNOSTIC_SHARE_TOKEN_RESOLVER[token],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
websocket:connect:/api/v1/ssh/{sessionId}/ws,NAVIGATOR_LAUNCHER,WEBSOCKET,/api/v1/ssh/{sessionId}/ws,SSH_WEBSOCKET,SshWebSocketConfig.beforeHandshake,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/websocket/SshWebSocketConfig.java:31,query JWT validation + required workerId; no @RequireAuth/AOP on handshake,JWT userId and caller-supplied workerId/sessionId; Worker ownership/binding not proven at handshake,worker.ssh.stream,NAVIGATOR_USER/JWT; target requires same-user Worker+SSH-session authorization,JWT_USER_SSH_SESSION_WORKER_OWNER_RESOLVER[sessionId|workerId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,"handshake currently proves token and workerId presence, not Worker/session ownership",PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:post:/api/v1/upstream-bootstrap/admin-key-requests,NAVIGATOR_LAUNCHER,POST,/api/v1/upstream-bootstrap/admin-key-requests,UPSTREAM_BOOTSTRAP,UpstreamBootstrapRequestController.createRequest,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/UpstreamBootstrapRequestController.java:21,Spring permitAll + bootstrap request-code/claim-secret protocol; no authenticated principal,bootstrap request code + claim secret/status; not a durable authenticated principal,upstream-bootstrap.create-request,BOOTSTRAP_REQUESTER/ONE_TIME_REQUEST_CODE on trusted internal onboarding only,BOOTSTRAP_REQUEST_CODE_STATE_RESOLVER[requestCode],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,trusted internal S1/S2 bootstrap only; not S3 third-party onboarding,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:post:/api/v1/upstream-bootstrap/admin-key-requests/{requestCode}/claim,NAVIGATOR_LAUNCHER,POST,/api/v1/upstream-bootstrap/admin-key-requests/{requestCode}/claim,UPSTREAM_BOOTSTRAP,UpstreamBootstrapRequestController.claim,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/UpstreamBootstrapRequestController.java:32,Spring permitAll + bootstrap request-code/claim-secret protocol; no authenticated principal,bootstrap request code + claim secret/status; not a durable authenticated principal,upstream-bootstrap.claim,BOOTSTRAP_REQUESTER/ONE_TIME_REQUEST_CODE on trusted internal onboarding only,BOOTSTRAP_REQUEST_CODE_STATE_RESOLVER[requestCode],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,trusted internal S1/S2 bootstrap only; not S3 third-party onboarding,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/upstream-bootstrap/admin-key-requests/{requestCode}/status,NAVIGATOR_LAUNCHER,GET,/api/v1/upstream-bootstrap/admin-key-requests/{requestCode}/status,UPSTREAM_BOOTSTRAP,UpstreamBootstrapRequestController.getStatus,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/UpstreamBootstrapRequestController.java:27,Spring permitAll + bootstrap request-code/claim-secret protocol; no authenticated principal,bootstrap request code + claim secret/status; not a durable authenticated principal,upstream-bootstrap.get-status,BOOTSTRAP_REQUESTER/ONE_TIME_REQUEST_CODE on trusted internal onboarding only,BOOTSTRAP_REQUEST_CODE_STATE_RESOLVER[requestCode],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,trusted internal S1/S2 bootstrap only; not S3 third-party onboarding,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/internal/worker-gateway/v1/business-functions,NAVIGATOR_LAUNCHER,GET,/internal/worker-gateway/v1/business-functions,WORKER_GATEWAY_INTERNAL,WorkerGatewayController.listBusinessFunctions,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/WorkerGatewayController.java:19,Spring permitAll + task-scoped token; strict mode additionally requires exact Worker credential + lease + route,task capability + function route + optional strict Worker owner/backend/credential-generation/lease,gateway.function.list,TASK_CAPABILITY/TASK_SCOPED_TOKEN + WORKER_PRINCIPAL/WORKER_CREDENTIAL_AND_LEASE when strict,TASK_CAPABILITY_WORKER_ROUTE_OWNER_BACKEND_LEASE_RESOLVER[task|function|worker],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,NAVIGATOR_WORKER_GATEWAY_EXTERNAL_ENABLED is separate from Open API and production; strict propagation is not yet client-compatible,PRINCIPAL|CREDENTIAL|TRUST|TARGET|CAPABILITY|WORKER_ROUTE
mvc:post:/internal/worker-gateway/v1/business-functions/{functionId}/invoke,NAVIGATOR_LAUNCHER,POST,/internal/worker-gateway/v1/business-functions/{functionId}/invoke,WORKER_GATEWAY_INTERNAL,WorkerGatewayController.invokeBusinessFunction,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/WorkerGatewayController.java:55,Spring permitAll + task-scoped token; strict mode additionally requires exact Worker credential + lease + route,task capability + function route + optional strict Worker owner/backend/credential-generation/lease,gateway.function.invoke,TASK_CAPABILITY/TASK_SCOPED_TOKEN + WORKER_PRINCIPAL/WORKER_CREDENTIAL_AND_LEASE when strict,TASK_CAPABILITY_WORKER_ROUTE_OWNER_BACKEND_LEASE_RESOLVER[task|function|worker],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,NAVIGATOR_WORKER_GATEWAY_EXTERNAL_ENABLED is separate from Open API and production; strict propagation is not yet client-compatible,PRINCIPAL|CREDENTIAL|TRUST|TARGET|CAPABILITY|WORKER_ROUTE
mvc:get:/internal/worker-gateway/v1/business-functions/{functionId}/schema,NAVIGATOR_LAUNCHER,GET,/internal/worker-gateway/v1/business-functions/{functionId}/schema,WORKER_GATEWAY_INTERNAL,WorkerGatewayController.getBusinessFunctionSchema,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/WorkerGatewayController.java:37,Spring permitAll + task-scoped token; strict mode additionally requires exact Worker credential + lease + route,task capability + function route + optional strict Worker owner/backend/credential-generation/lease,gateway.function.schema.read,TASK_CAPABILITY/TASK_SCOPED_TOKEN + WORKER_PRINCIPAL/WORKER_CREDENTIAL_AND_LEASE when strict,TASK_CAPABILITY_WORKER_ROUTE_OWNER_BACKEND_LEASE_RESOLVER[task|function|worker],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,NAVIGATOR_WORKER_GATEWAY_EXTERNAL_ENABLED is separate from Open API and production; strict propagation is not yet client-compatible,PRINCIPAL|CREDENTIAL|TRUST|TARGET|CAPABILITY|WORKER_ROUTE
mvc:post:/internal/worker-gateway/v1/tool-messages,NAVIGATOR_LAUNCHER,POST,/internal/worker-gateway/v1/tool-messages,WORKER_GATEWAY_INTERNAL,WorkerGatewayController.reportToolMessage,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/WorkerGatewayController.java:73,Spring permitAll + task-scoped token; strict mode additionally requires exact Worker credential + lease + route,task capability + function route + optional strict Worker owner/backend/credential-generation/lease,gateway.tool-message.report,TASK_CAPABILITY/TASK_SCOPED_TOKEN + WORKER_PRINCIPAL/WORKER_CREDENTIAL_AND_LEASE when strict,TASK_CAPABILITY_WORKER_ROUTE_OWNER_BACKEND_LEASE_RESOLVER[task|function|worker],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,NAVIGATOR_WORKER_GATEWAY_EXTERNAL_ENABLED is separate from Open API and production; strict propagation is not yet client-compatible,PRINCIPAL|CREDENTIAL|TRUST|TARGET|CAPABILITY|WORKER_ROUTE
mvc:post:/api/v1/management/v1/auth/exchange,NAVIGATOR_LAUNCHER,POST,/api/v1/management/v1/auth/exchange,TYPED_MANAGEMENT_AUTH,ManagementAuthController.exchange,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ManagementAuthController.java:39,Spring permitAll only reaches TypedManagementAuthInterceptor canonical guard,server-owned instance/profile plus typed principal credential and fixed action set,auth.exchange,INSTANCE_ROOT/INSTANCE_ROOT_CONTROL; SAAS_PLATFORM/SAAS_PROVISIONING,TYPED_MANAGEMENT_PRINCIPAL_CREDENTIAL_RESOLVER[principal|credential|instance|profile|generation],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,CANONICAL_ENFORCE,KEEP,P1B_A_CONTRACT_TESTED,exactly one typed source only; control lane issues short CONTROL_ACCESS and never exposes credential material,PRINCIPAL|CREDENTIAL|TRUST|AUTHORITY
mvc:post:/api/v1/management/v1/auth/security-actions/authorize,NAVIGATOR_LAUNCHER,POST,/api/v1/management/v1/auth/security-actions/authorize,TYPED_MANAGEMENT_AUTH,ManagementAuthController.authorizeSecurityAction,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ManagementAuthController.java:44,Spring permitAll only reaches TypedManagementAuthInterceptor canonical guard,server-owned instance/profile plus typed security credential and exact action binding,auth.security-authorize,INSTANCE_ROOT/INSTANCE_ROOT_SECURITY; SAAS_PLATFORM/SAAS_SECURITY_ADMIN,TYPED_MANAGEMENT_SECURITY_ACTION_BINDING_RESOLVER[action|target|impact|reason],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,CANONICAL_ENFORCE,KEEP,P1B_A_CONTRACT_TESTED,exactly one typed source only; action authorization is step-up and binding-specific with no legacy fallback,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:get:/api/v1/management/v1/auth/whoami,NAVIGATOR_LAUNCHER,GET,/api/v1/management/v1/auth/whoami,TYPED_MANAGEMENT_AUTH,ManagementAuthController.whoami,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ManagementAuthController.java:52,Spring permitAll only reaches TypedManagementAuthInterceptor canonical guard,server-owned instance/profile plus typed principal credential or management bearer,auth.whoami,INSTANCE_ROOT/INSTANCE_ROOT_CONTROL|INSTANCE_ROOT_SECURITY; SAAS_PLATFORM/SAAS_PROVISIONING|SAAS_SECURITY_ADMIN,TYPED_MANAGEMENT_INTROSPECTION_RESOLVER[principal|credential|instance|profile],R1_SCOPED_READ,CANONICAL_ENFORCE,KEEP,P1B_A_CONTRACT_TESTED,exactly one typed source only; response is redacted and does not reveal other resource existence,PRINCIPAL|CREDENTIAL|TRUST|AUTHORITY
mvc:get:/api/v1/management/v1/auth/permissions,NAVIGATOR_LAUNCHER,GET,/api/v1/management/v1/auth/permissions,TYPED_MANAGEMENT_AUTH,ManagementAuthController.permissions,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ManagementAuthController.java:57,Spring permitAll only reaches TypedManagementAuthInterceptor canonical guard,server-owned instance/profile plus typed principal credential or management bearer,auth.permissions.inspect,INSTANCE_ROOT/INSTANCE_ROOT_CONTROL|INSTANCE_ROOT_SECURITY; SAAS_PLATFORM/SAAS_PROVISIONING|SAAS_SECURITY_ADMIN,TYPED_MANAGEMENT_INTROSPECTION_RESOLVER[principal|credential|instance|profile],R1_SCOPED_READ,CANONICAL_ENFORCE,KEEP,P1B_A_CONTRACT_TESTED,authority ceiling and effective credential actions remain separate with no target allow promise,PRINCIPAL|CREDENTIAL|TRUST|AUTHORITY
mvc:post:/api/v1/management/v1/auth/explain,NAVIGATOR_LAUNCHER,POST,/api/v1/management/v1/auth/explain,TYPED_MANAGEMENT_AUTH,ManagementAuthController.explain,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ManagementAuthController.java:62,Spring permitAll only reaches TypedManagementAuthInterceptor canonical guard,server-owned instance/profile plus typed principal credential or management bearer and resolved preflight target,auth.decision.explain,INSTANCE_ROOT/INSTANCE_ROOT_CONTROL|INSTANCE_ROOT_SECURITY; SAAS_PLATFORM/SAAS_PROVISIONING|SAAS_SECURITY_ADMIN,TYPED_MANAGEMENT_PREFLIGHT_TARGET_RESOLVER[route|action|target],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,CANONICAL_ENFORCE,KEEP,P1B_A_CONTRACT_TESTED,exactly one typed source only; PREFLIGHT is nonBinding and cannot be reused for mutation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:get:/api/v1/upstream-admin/client-apps/{clientAppId}/scope,NAVIGATOR_LAUNCHER,GET,/api/v1/upstream-admin/client-apps/{clientAppId}/scope,LEGACY_UPSTREAM_ADMIN,UpstreamAdminClientAppScopeController.inspect,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/UpstreamAdminClientAppScopeController.java:31,Spring permitAll + X-Navi-Admin-Key + explicit ClientApp scope facade,active ClientApp plus exact tenant upstream-system namespace and scope checks,upstream-admin.client-app-scope.inspect,UPSTREAM_SYSTEM_ADMIN/LEGACY_UPSTREAM_ADMIN,UPSTREAM_SYSTEM_ADMIN_CLIENT_APP_SCOPE_RESOLVER[clientAppId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,redacted owner scope and authorization diagnostics only,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|TENANT_AUTHORITY
mvc:get:/api/v1/upstream-admin/client-apps/{clientAppId}/scope/agents,NAVIGATOR_LAUNCHER,GET,/api/v1/upstream-admin/client-apps/{clientAppId}/scope/agents,LEGACY_UPSTREAM_ADMIN,UpstreamAdminClientAppScopeController.listAgents,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/UpstreamAdminClientAppScopeController.java:37,Spring permitAll + X-Navi-Admin-Key + explicit ClientApp scope facade,active ClientApp plus exact tenant upstream-system namespace and CLIENT_APP owner checks,upstream-admin.client-app-agent.list,UPSTREAM_SYSTEM_ADMIN/LEGACY_UPSTREAM_ADMIN,UPSTREAM_SYSTEM_ADMIN_CLIENT_APP_AGENT_RESOLVER[clientAppId],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,system admin never crosses upstream tenant or ClientApp boundary,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|TENANT_AUTHORITY
mvc:get:/api/v1/upstream-admin/client-apps/{clientAppId}/scope/agents/{agentId},NAVIGATOR_LAUNCHER,GET,/api/v1/upstream-admin/client-apps/{clientAppId}/scope/agents/{agentId},LEGACY_UPSTREAM_ADMIN,UpstreamAdminClientAppScopeController.getAgent,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/UpstreamAdminClientAppScopeController.java:44,Spring permitAll + X-Navi-Admin-Key + explicit ClientApp scope facade,active ClientApp plus exact tenant upstream-system namespace and CLIENT_APP owner checks,upstream-admin.client-app-agent.get,UPSTREAM_SYSTEM_ADMIN/LEGACY_UPSTREAM_ADMIN,UPSTREAM_SYSTEM_ADMIN_CLIENT_APP_AGENT_RESOLVER[clientAppId|agentId],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,system admin never crosses upstream tenant or ClientApp boundary,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|TENANT_AUTHORITY
mvc:post:/api/v1/upstream-admin/client-apps/{clientAppId}/scope/agents/sync,NAVIGATOR_LAUNCHER,POST,/api/v1/upstream-admin/client-apps/{clientAppId}/scope/agents/sync,LEGACY_UPSTREAM_ADMIN,UpstreamAdminClientAppScopeController.syncAgent,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/UpstreamAdminClientAppScopeController.java:52,Spring permitAll + X-Navi-Admin-Key + explicit ClientApp scope facade,active ClientApp plus exact tenant upstream-system namespace and forced form ClientApp target,upstream-admin.client-app-agent.sync,UPSTREAM_SYSTEM_ADMIN/LEGACY_UPSTREAM_ADMIN,UPSTREAM_SYSTEM_ADMIN_CLIENT_APP_AGENT_RESOLVER[clientAppId|body.clientAppId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,body ClientApp target must equal path ClientApp target,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|TENANT_AUTHORITY
mvc:get:/api/v1/upstream-admin/client-apps/{clientAppId}/scope/model-config-grants,NAVIGATOR_LAUNCHER,GET,/api/v1/upstream-admin/client-apps/{clientAppId}/scope/model-config-grants,LEGACY_UPSTREAM_ADMIN,UpstreamAdminClientAppScopeController.listModelGrants,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/UpstreamAdminClientAppScopeController.java:66,Spring permitAll + X-Navi-Admin-Key + explicit ClientApp scope facade,active ClientApp and exact grant tenant ClientApp scope checks,upstream-admin.client-app-model-grant.list,UPSTREAM_SYSTEM_ADMIN/LEGACY_UPSTREAM_ADMIN,UPSTREAM_SYSTEM_ADMIN_CLIENT_APP_MODEL_GRANT_RESOLVER[clientAppId],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,only grants of explicit ClientApp are visible,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|TENANT_AUTHORITY
mvc:post:/api/v1/upstream-admin/client-apps/{clientAppId}/scope/model-config-grants,NAVIGATOR_LAUNCHER,POST,/api/v1/upstream-admin/client-apps/{clientAppId}/scope/model-config-grants,LEGACY_UPSTREAM_ADMIN,UpstreamAdminClientAppScopeController.grantModel,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/UpstreamAdminClientAppScopeController.java:73,Spring permitAll + X-Navi-Admin-Key + explicit ClientApp scope facade,active ClientApp and exact grant tenant ClientApp scope checks,upstream-admin.client-app-model-grant.grant,UPSTREAM_SYSTEM_ADMIN/LEGACY_UPSTREAM_ADMIN,UPSTREAM_SYSTEM_ADMIN_CLIENT_APP_MODEL_GRANT_RESOLVER[clientAppId|modelConfigId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,shared model grant ownership remains validated by grant service,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|TENANT_AUTHORITY
mvc:put:/api/v1/upstream-admin/client-apps/{clientAppId}/scope/model-config-grants/{grantId}/status,NAVIGATOR_LAUNCHER,PUT,/api/v1/upstream-admin/client-apps/{clientAppId}/scope/model-config-grants/{grantId}/status,LEGACY_UPSTREAM_ADMIN,UpstreamAdminClientAppScopeController.updateModelGrantStatus,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/UpstreamAdminClientAppScopeController.java:82,Spring permitAll + X-Navi-Admin-Key + explicit ClientApp scope facade,active ClientApp and exact grant tenant ClientApp scope checks,upstream-admin.client-app-model-grant.status,UPSTREAM_SYSTEM_ADMIN/LEGACY_UPSTREAM_ADMIN,UPSTREAM_SYSTEM_ADMIN_CLIENT_APP_MODEL_GRANT_RESOLVER[clientAppId|grantId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,only explicit ClientApp grant can change status,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|TENANT_AUTHORITY
